"Entry.name" "Gene.names"
"484" "ADHX_HUMAN" "ADH5 ADHX FDH"
"485" "ADIG_HUMAN" "ADIG"
"486" "ADIPO_HUMAN" "ADIPOQ ACDC ACRP30 APM1 GBP28"
"487" "ADIP_HUMAN" "SSX2IP KIAA0923"
"488" "ADK_HUMAN" "ADK"
"489" "ADM2_HUMAN" "ADM2 AM2"
"490" "ADM5_HUMAN" "ADM5 C19orf76"
"491" "ADML_HUMAN" "ADM AM"
"492" "ADNP2_HUMAN" "ADNP2 KIAA0863 ZNF508"
"493" "ADNP_HUMAN" "ADNP ADNP1 KIAA0784"
"494" "ADO_HUMAN" "AOX1 AO"
"495" "ADPGK_HUMAN" "ADPGK PSEC0260"
"496" "ADPPT_HUMAN" "AASDHPPT CGI-80 HAH-P HSPC223 x0005"
"497" "ADPRH_HUMAN" "ADPRH ARH1"
"498" "ADPRM_HUMAN" "ADPRM C17orf48 MDS006 Nbla03831"
"499" "ADR1_HUMAN" "ADIPOR1 PAQR1 TESBP1A CGI-45"
"500" "ADR2_HUMAN" "ADIPOR2 PAQR2"
"501" "ADRB1_HUMAN" "ADRB1 ADRB1R B1AR"
"502" "ADRB2_HUMAN" "ADRB2 ADRB2R B2AR"
"503" "ADRB3_HUMAN" "ADRB3 ADRB3R B3AR"
"504" "ADRM1_HUMAN" "ADRM1 GP110"
"505" "ADRO_HUMAN" "FDXR ADXR"
"506" "ADSV_HUMAN" "SCIN KIAA1905"
"507" "ADT1_HUMAN" "SLC25A4 ANT1"
"508" "ADT2_HUMAN" "SLC25A5 ANT2"
"509" "ADT3_HUMAN" "SLC25A6 ANT3 CDABP0051"
"510" "ADT4_HUMAN" "SLC25A31 AAC4 ANT4 SFEC"
"511" "ADTRP_HUMAN" "ADTRP C6orf105"
"512" "ADXL_HUMAN" "FDX1L"
"513" "ADX_HUMAN" "FDX1 ADX"
"514" "AEBP1_HUMAN" "AEBP1 ACLP"
"515" "AEBP2_HUMAN" "AEBP2"
"516" "AEDO_HUMAN" "ADO C10orf22"
"517" "AEGP_HUMAN" "MAMDC4 AEGP UNQ3001/PRO9742"
"518" "AEN_HUMAN" "AEN ISG20L1 SBBI58"
"519" "AES_HUMAN" "AES GRG"
"520" "AF10_HUMAN" "MLLT10 AF10"
"521" "AF17_HUMAN" "MLLT6 AF17"
"522" "AF1L1_HUMAN" "AFAP1L1"
"523" "AF1L2_HUMAN" "AFAP1L2 KIAA1914 XB130"
"524" "AF1Q_HUMAN" "MLLT11 AF1Q"
"525" "AF9_HUMAN" "MLLT3 AF9 YEATS3"
"526" "AFAD_HUMAN" "MLLT4 AF6"
"527" "AFAM_HUMAN" "AFM ALB2 ALBA"
"528" "AFAP1_HUMAN" "AFAP1 AFAP"
"529" "AFF1_HUMAN" "AFF1 AF4 FEL MLLT2 PBM1"
"530" "AFF2_HUMAN" "AFF2 FMR2 OX19"
"531" "AFF3_HUMAN" "AFF3 LAF4"
"532" "AFF4_HUMAN" "AFF4 AF5Q31 MCEF HSPC092"
"533" "AFG32_HUMAN" "AFG3L2"
"534" "AFTIN_HUMAN" "AFTPH AFTH"
"535" "AG10A_HUMAN" "ALG10 ALG10A"
"536" "AG10B_HUMAN" "ALG10B KCR1"
"537" "AG1L2_HUMAN" "ALG1L2"
"538" "AGA10_HUMAN" "AGAP10 CTGLF7"
"539" "AGA11_HUMAN" "AGAP11 KIAA1975"
"540" "AGAL_HUMAN" "GLA"
"541" "AGAP1_HUMAN" "AGAP1 CENTG2 KIAA1099"
"542" "AGAP2_HUMAN" "AGAP2 CENTG1 KIAA0167"
"543" "AGAP3_HUMAN" "AGAP3 CENTG3"
"544" "AGAP4_HUMAN" "AGAP4 CTGLF1 MRIP2"
"545" "AGAP5_HUMAN" "AGAP5 CTGLF2"
"546" "AGAP6_HUMAN" "AGAP6 CTGLF3"
"547" "AGAP7_HUMAN" "AGAP7 CTGLF4"
"548" "AGAP8_HUMAN" "AGAP8 CTGLF5"
"549" "AGAP9_HUMAN" "AGAP9 CTGLF6"
"550" "AGFG1_HUMAN" "AGFG1 HRB RAB RIP"
"551" "AGFG2_HUMAN" "AGFG2 HRBL RABR"
"552" "AGGF1_HUMAN" "AGGF1 GPATC7 GPATCH7 VG5Q"
"553" "AGIT1_HUMAN" "AGPAT4-IT1 C6orf59 NCRNA00241"
"554" "AGK_HUMAN" "AGK MULK"
"555" "AGM1_HUMAN" "PGM3 AGM1"
"556" "AGO1_HUMAN" "EIF2C1 AGO1"
"557" "AGO2_HUMAN" "EIF2C2 AGO2"
"558" "AGO3_HUMAN" "EIF2C3 AGO3"
"559" "AGO4_HUMAN" "EIF2C4 AGO4 KIAA1567"
"560" "AGPD1_HUMAN" "AGPHD1"
"561" "AGR2_HUMAN" "AGR2 AG2 UNQ515/PRO1030"
"562" "AGR3_HUMAN" "AGR3 BCMP11 UNQ642/PRO1272"
"563" "AGRIN_HUMAN" "AGRN AGRIN"
"564" "AGRP_HUMAN" "AGRP AGRT ART"
"565" "AGSK1_HUMAN" ""
"566" "AGT2_HUMAN" "AGXT2 AGT2"
"567" "AGTR1_HUMAN" "AGTR1 AGTR1A AGTR1B AT2R1 AT2R1B"
"568" "AGTR2_HUMAN" "AGTR2"
"569" "AHDC1_HUMAN" "AHDC1"
"570" "AHI1_HUMAN" "AHI1"
"571" "AHNK2_HUMAN" "AHNAK2 C14orf78 KIAA2019"
"572" "AHNK_HUMAN" "AHNAK PM227"
"573" "AHRR_HUMAN" "AHRR BHLHE77 KIAA1234"
"574" "AHR_HUMAN" "AHR BHLHE76"
"575" "AHSA1_HUMAN" "AHSA1 C14orf3 HSPC322"
"576" "AHSA2_HUMAN" "AHSA2"
"577" "AHSP_HUMAN" "AHSP EDRF ERAF"
"578" "AICDA_HUMAN" "AICDA AID"
"579" "AIDA_HUMAN" "AIDA C1orf80"
"580" "AIF1L_HUMAN" "AIF1L C9orf58 IBA2 UNQ672/PRO1306"
"581" "AIF1_HUMAN" "AIF1 G1 IBA1"
"582" "AIFM1_HUMAN" "AIFM1 AIF PDCD8"
"583" "AIFM2_HUMAN" "AIFM2 AMID PRG3"
"584" "AIFM3_HUMAN" "AIFM3 AIFL"
"585" "AIG1_HUMAN" "AIG1 CGI-103"
"586" "AIM1L_HUMAN" "AIM1L CRYBG2"
"587" "AIM1_HUMAN" "AIM1 CRYBG1"
"588" "AIM2_HUMAN" "AIM2"
"589" "AIMP1_HUMAN" "AIMP1 EMAP2 SCYE1"
"590" "AIMP2_HUMAN" "AIMP2 JTV1 PRO0992"
"591" "AINX_HUMAN" "INA NEF5"
"592" "AIPL1_HUMAN" "AIPL1 AIPL2"
"593" "AIP_HUMAN" "AIP XAP2"
"594" "AIRE_HUMAN" "AIRE APECED"
"595" "AJAP1_HUMAN" "AJAP1 MOT8 SHREW1"
"596" "AJUBA_HUMAN" "AJUBA JUB"
"597" "AK17A_HUMAN" "AKAP17A CXYorf3 DXYS155E SFRS17A XE7"
"598" "AK1A1_HUMAN" "AKR1A1 ALDR1 ALR"
"599" "AK1BA_HUMAN" "AKR1B10 AKR1B11"
"600" "AK1BF_HUMAN" "AKR1B15"
"601" "AK1C1_HUMAN" "AKR1C1 DDH DDH1"
"602" "AK1C2_HUMAN" "AKR1C2 DDH2"
"603" "AK1C3_HUMAN" "AKR1C3 DDH1 HSD17B5 KIAA0119 PGFS"
"604" "AK1C4_HUMAN" "AKR1C4 CHDR"
"605" "AK1D1_HUMAN" "AKR1D1 SRD5B1"
"606" "AKA10_HUMAN" "AKAP10"
"607" "AKA11_HUMAN" "AKAP11 AKAP220 KIAA0629"
"608" "AKA12_HUMAN" "AKAP12 AKAP250"
"609" "AKA28_HUMAN" "AKAP14 AKAP28"
"610" "AKA7A_HUMAN" "AKAP7 AKAP15 AKAP18"
"611" "AKA7G_HUMAN" "AKAP7 AKAP18"
"612" "AKAP1_HUMAN" "AKAP1 AKAP149 PRKA1"
"613" "AKAP2_HUMAN" "AKAP2 KIAA0920 PRKA2"
"614" "AKAP3_HUMAN" "AKAP3 AKAP110 SOB1"
"615" "AKAP4_HUMAN" "AKAP4 AKAP82"
"616" "AKAP5_HUMAN" "AKAP5 AKAP79"
"617" "AKAP6_HUMAN" "AKAP6 AKAP100 KIAA0311"
"618" "AKAP8_HUMAN" "AKAP8 AKAP95"
"619" "AKAP9_HUMAN" "AKAP9 AKAP350 AKAP450 KIAA0803"
"620" "AKCL1_HUMAN" "AKR1CL1"
"621" "AKCL2_HUMAN" "AKR1E2 AKR1CL2 AKRDC1"
"622" "AKD1A_HUMAN" "ANKDD1A"
"623" "AKD1B_HUMAN" "ANKDD1B"
"624" "AKD1_HUMAN" "AKD1 AKD2 C6orf199 C6orf224"
"625" "AKIB1_HUMAN" "ANKIB1 KIAA1386"
"626" "AKIP1_HUMAN" "AKIP1 BCA3 C11orf17"
"627" "AKIP_HUMAN" "AURKAIP1 AIP AKIP"
"628" "AKIR1_HUMAN" "AKIRIN1 C1orf108"
"629" "AKIR2_HUMAN" "AKIRIN2 C6orf166"
"630" "AKNA_HUMAN" "AKNA KIAA1968"
"631" "AKND1_HUMAN" "AKNAD1 C1orf62"
"632" "AKP13_HUMAN" "AKAP13 BRX HT31 LBC"
"633" "AKP8L_HUMAN" "AKAP8L NAKAP NAKAP95 HRIHFB2018"
"634" "AKT1_HUMAN" "AKT1 PKB RAC"
"635" "AKT2_HUMAN" "AKT2"
"636" "AKT3_HUMAN" "AKT3 PKBG"
"637" "AKTIP_HUMAN" "AKTIP FTS"
"638" "AKTS1_HUMAN" "AKT1S1 PRAS40"
"639" "AL14E_HUMAN" "ARL14EP ARF7EP C11orf46"
"640" "AL1A1_HUMAN" "ALDH1A1 ALDC ALDH1 PUMB1"
"641" "AL1A2_HUMAN" "ALDH1A2 RALDH2"
"642" "AL1A3_HUMAN" "ALDH1A3 ALDH6"
"643" "AL1B1_HUMAN" "ALDH1B1 ALDH5 ALDHX"
"644" "AL1L1_HUMAN" "ALDH1L1 FTHFD"
"645" "AL1L2_HUMAN" "ALDH1L2"
"646" "AL2CL_HUMAN" "ALS2CL"
"647" "AL2S8_HUMAN" "ALS2CR8 CARF"
"648" "AL2SA_HUMAN" "ALS2CR11"
"649" "AL2SB_HUMAN" "ALS2CR12"
"650" "AL3A1_HUMAN" "ALDH3A1 ALDH3"
"651" "AL3A2_HUMAN" "ALDH3A2 ALDH10 FALDH"
"652" "AL3B1_HUMAN" "ALDH3B1 ALDH7"
"653" "AL3B2_HUMAN" "ALDH3B2 ALDH8"
"654" "AL4A1_HUMAN" "ALDH4A1 ALDH4 P5CDH"
"655" "AL5AP_HUMAN" "ALOX5AP FLAP"
"656" "AL7A1_HUMAN" "ALDH7A1 ATQ1"
"657" "AL8A1_HUMAN" "ALDH8A1 ALDH12"
"658" "AL9A1_HUMAN" "ALDH9A1 ALDH4 ALDH7 ALDH9"
"659" "ALAT1_HUMAN" "GPT AAT1 GPT1"
"660" "ALAT2_HUMAN" "GPT2 AAT2 ALT2"
"661" "ALBU_HUMAN" "ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341"
"662" "ALDH2_HUMAN" "ALDH2 ALDM"
"663" "ALDOA_HUMAN" "ALDOA ALDA"
"664" "ALDOB_HUMAN" "ALDOB ALDB"
"665" "ALDOC_HUMAN" "ALDOC ALDC"
"666" "ALDR_HUMAN" "AKR1B1 ALDR1"
"667" "ALEX_HUMAN" "GNAS GNAS1"
"668" "ALG11_HUMAN" "ALG11 GT8"
"669" "ALG12_HUMAN" "ALG12 PP14673"
"670" "ALG13_HUMAN" "ALG13 CXorf45 GLT28D1 MDS031"
"671" "ALG14_HUMAN" "ALG14"
"672" "ALG1L_HUMAN" "ALG1L"
"673" "ALG1_HUMAN" "ALG1 HMAT1 HMT1 PSEC0061 UNQ861/PRO1870"
"674" "ALG2_HUMAN" "ALG2 UNQ666/PRO1298"
"675" "ALG3_HUMAN" "ALG3 NOT NOT56L"
"676" "ALG5_HUMAN" "ALG5 HSPC149"
"677" "ALG6_HUMAN" "ALG6 My046"
"678" "ALG8_HUMAN" "ALG8 HUSSY-02"
"679" "ALG9_HUMAN" "ALG9 DIBD1"
"680" "ALKB1_HUMAN" "ALKBH1 ABH ABH1 ALKBH"
"681" "ALKB2_HUMAN" "ALKBH2 ABH2"
"682" "ALKB3_HUMAN" "ALKBH3 ABH3 DEPC1"
"683" "ALKB4_HUMAN" "ALKBH4 ABH4"
"684" "ALKB5_HUMAN" "ALKBH5 ABH5 OFOXD1"
"685" "ALKB6_HUMAN" "ALKBH6 ABH6"
"686" "ALKB7_HUMAN" "ALKBH7 ABH7 SPATA11 UNQ6002/PRO34564"
"687" "ALKB8_HUMAN" "ALKBH8 ABH8"
"688" "ALKMO_HUMAN" "AGMO TMEM195"
"689" "ALK_HUMAN" "ALK"
"690" "ALLC_HUMAN" "ALLC"
"691" "ALM1L_HUMAN" "ALMS1P ALMS1L"
"692" "ALMS1_HUMAN" "ALMS1 KIAA0328"
"693" "ALPK1_HUMAN" "ALPK1 KIAA1527 LAK"
"694" "ALPK2_HUMAN" "ALPK2 HAK"
"695" "ALPK3_HUMAN" "ALPK3 KIAA1330 MAK"
"696" "ALR_HUMAN" "GFER ALR HERV1 HPO"
"697" "ALS2_HUMAN" "ALS2 ALS2CR6 KIAA1563"
"698" "ALS_HUMAN" "IGFALS ALS"
"699" "ALX1_HUMAN" "ALX1 CART1"
"700" "ALX3_HUMAN" "ALX3"
"701" "ALX4_HUMAN" "ALX4 KIAA1788"
"702" "AMACR_HUMAN" "AMACR"
"703" "AMBN_HUMAN" "AMBN"
"704" "AMBP_HUMAN" "AMBP HCP ITIL"
"705" "AMD_HUMAN" "PAM"
"706" "AMELX_HUMAN" "AMELX AMG AMGX"
"707" "AMELY_HUMAN" "AMELY AMGL AMGY"
"708" "AMER1_HUMAN" "AMER1 FAM123B WTX"
"709" "AMER2_HUMAN" "AMER2 FAM123A"
"710" "AMER3_HUMAN" "AMER3 FAM123C"
"711" "AMERL_HUMAN" "AMMECR1L"
"712" "AMFR_HUMAN" "AMFR RNF45"
"713" "AMGO1_HUMAN" "AMIGO1 ALI2 AMIGO KIAA1163"
"714" "AMGO2_HUMAN" "AMIGO2 ALI1"
"715" "AMGO3_HUMAN" "AMIGO3 ALI3 KIAA1851 UNQ6084/PRO20089"
"716" "AMHR2_HUMAN" "AMHR2 AMHR MISR2"
"717" "AMMR1_HUMAN" "AMMECR1"
"718" "AMN1_HUMAN" "AMN1"
"719" "AMNLS_HUMAN" "AMN UNQ513/PRO1028"
"720" "AMOL1_HUMAN" "AMOTL1"
"721" "AMOL2_HUMAN" "AMOTL2 KIAA0989"
"722" "AMOT_HUMAN" "AMOT KIAA1071"
"723" "AMP1D_HUMAN" "METAP1D MAP1D"
"724" "AMPB_HUMAN" "RNPEP APB"
"725" "AMPD1_HUMAN" "AMPD1"
"726" "AMPD2_HUMAN" "AMPD2"
"727" "AMPD3_HUMAN" "AMPD3"
"728" "AMPE_HUMAN" "ENPEP"
"729" "AMPH_HUMAN" "AMPH AMPH1"
"730" "AMPL_HUMAN" "LAP3 LAPEP PEPS"
"731" "AMPM1_HUMAN" "METAP1 KIAA0094"
"732" "AMPM2_HUMAN" "METAP2 MNPEP P67EIF2"
"733" "AMPN_HUMAN" "ANPEP APN CD13 PEPN"
"734" "AMPO_HUMAN" "AOPEP C9orf3 ONPEP"
"735" "AMPQ_HUMAN" "AQPEP LVRN"
"736" "AMRA1_HUMAN" "AMBRA1 KIAA1736"
"737" "AMRP_HUMAN" "LRPAP1 A2MRAP"
"738" "AMTN_HUMAN" "AMTN UNQ689/PRO1329"
"739" "AMY1_HUMAN" "AMY1A AMY1; AMY1B AMY1; AMY1C AMY1"
"740" "AMY2B_HUMAN" "AMY2B"
"741" "AMYP_HUMAN" "AMY2A"
"742" "AMZ1_HUMAN" "AMZ1 KIAA1950"
"743" "AMZ2_HUMAN" "AMZ2 BM-014"
"744" "AN13A_HUMAN" "ANKRD13A ANKRD13"
"745" "AN13B_HUMAN" "ANKRD13B"
"746" "AN13C_HUMAN" "ANKRD13C"
"747" "AN13D_HUMAN" "ANKRD13D"
"748" "AN18A_HUMAN" "ANKRD18A KIAA2015"
"749" "AN18B_HUMAN" "ANKRD18B"
"750" "AN20B_HUMAN" "ANKRD20A8P ANKRD20B"
"751" "AN30A_HUMAN" "ANKRD30A"
"752" "AN30B_HUMAN" "ANKRD30B"
"753" "AN32A_HUMAN" "ANP32A C15orf1 LANP MAPM PHAP1"
"754" "AN32B_HUMAN" "ANP32B APRIL PHAPI2"
"755" "AN32C_HUMAN" "ANP32C PP32R1"
"756" "AN32D_HUMAN" "ANP32D PP32R2"
"757" "AN32E_HUMAN" "ANP32E"
"758" "AN33B_HUMAN" "ANKRD33B"
"759" "AN34A_HUMAN" "ANKRD34A ANKRD34"
"760" "AN34B_HUMAN" "ANKRD34B"
"761" "AN34C_HUMAN" "ANKRD34C"
"762" "AN36A_HUMAN" "ANKRD36 ANKRD36A KIAA1641 UNQ2430/PRO499"
"763" "AN36B_HUMAN" "ANKRD36B"
"764" "AN36C_HUMAN" "ANKRD36C"
"765" "ANAG_HUMAN" "NAGLU UFHSD1"
"766" "ANC2_HUMAN" "ANAPC2 APC2 KIAA1406"
"767" "ANDR_HUMAN" "AR DHTR NR3C4"
"768" "ANFB_HUMAN" "NPPB"
"769" "ANFC_HUMAN" "NPPC CNP2"
"770" "ANFY1_HUMAN" "ANKFY1 ANKHZN KIAA1255"
"771" "ANF_HUMAN" "NPPA ANP PND"
"772" "ANGE1_HUMAN" "ANGEL1 KIAA0759"
"773" "ANGE2_HUMAN" "ANGEL2 KIAA0759L"
"774" "ANGI_HUMAN" "ANG RNASE5"
"775" "ANGL1_HUMAN" "ANGPTL1 ANG3 ANGPT3 ARP1 PSEC0154 UNQ162/PRO188"
"776" "ANGL2_HUMAN" "ANGPTL2 ARP2 UNQ170/PRO196"
"777" "ANGL3_HUMAN" "ANGPTL3 ANGPT5 UNQ153/PRO179"
"778" "ANGL4_HUMAN" "ANGPTL4 ARP4 HFARP PGAR PP1158 PSEC0166 UNQ171/PRO197"
"779" "ANGL5_HUMAN" "ANGPTL5 UNQ5795/PRO19600"
"780" "ANGL6_HUMAN" "ANGPTL6 AGF ARP5 UNQ152/PRO178"
"781" "ANGL7_HUMAN" "ANGPTL7 CDT6 UNQ313/PRO356"
"782" "ANGP1_HUMAN" "ANGPT1 KIAA0003"
"783" "ANGP2_HUMAN" "ANGPT2"
"784" "ANGP4_HUMAN" "ANGPT4 ANG3 ANG4"
"785" "ANGT_HUMAN" "AGT SERPINA8"
"786" "ANHX_HUMAN" "ANHX"
"787" "ANK1_HUMAN" "ANK1 ANK"
"788" "ANK2_HUMAN" "ANK2"
"789" "ANK3_HUMAN" "ANK3"
"790" "ANKAR_HUMAN" "ANKAR"
"791" "ANKF1_HUMAN" "ANKFN1"
"792" "ANKH1_HUMAN" "ANKHD1 KIAA1085 MASK VBARP PP2500"
"793" "ANKH_HUMAN" "ANKH KIAA1581 UNQ241/PRO274"
"794" "ANKK1_HUMAN" "ANKK1 PKK2 SGK288"
"795" "ANKL1_HUMAN" "ANKLE1 ANKRD41 LEM3"
"796" "ANKL2_HUMAN" "ANKLE2 KIAA0692 LEM4"
"797" "ANKR1_HUMAN" "ANKRD1 C193 CARP HA1A2"
"798" "ANKR2_HUMAN" "ANKRD2 ARPP"
"799" "ANKR5_HUMAN" "ANKRD5"
"800" "ANKR6_HUMAN" "ANKRD6 KIAA0957"
"801" "ANKR7_HUMAN" "ANKRD7"
"802" "ANKR9_HUMAN" "ANKRD9"
"803" "ANKS3_HUMAN" "ANKS3 KIAA1977"
"804" "ANKS6_HUMAN" "ANKS6 ANKRD14 SAMD6"
"805" "ANKUB_HUMAN" "ANKUB1 C3orf16"
"806" "ANKY1_HUMAN" "ANKMY1 TSAL1 ZMYND13"
"807" "ANKY2_HUMAN" "ANKMY2"
"808" "ANKZ1_HUMAN" "ANKZF1 ZNF744"
"809" "ANLN_HUMAN" "ANLN"
"810" "ANM10_HUMAN" "PRMT10"
"811" "ANM1_HUMAN" "PRMT1 HMT2 HRMT1L2 IR1B4"
"812" "ANM2_HUMAN" "PRMT2 HMT1 HRMT1L1"
"813" "ANM3_HUMAN" "PRMT3 HRMT1L3"
"814" "ANM5_HUMAN" "PRMT5 HRMT1L5 IBP72 JBP1 SKB1"
"815" "ANM6_HUMAN" "PRMT6 HRMT1L6"
"816" "ANM7_HUMAN" "PRMT7 KIAA1933"
"817" "ANM8_HUMAN" "PRMT8 HRMT1L3 HRMT1L4"
"818" "ANO10_HUMAN" "ANO10 TMEM16K"
"819" "ANO1_HUMAN" "ANO1 DOG1 ORAOV2 TAOS2 TMEM16A"
"820" "ANO2_HUMAN" "ANO2 C12orf3 TMEM16B"
"821" "ANO3_HUMAN" "ANO3 C11orf25 TMEM16C GENX-3947"
"822" "ANO4_HUMAN" "ANO4 TMEM16D"
"823" "ANO5_HUMAN" "ANO5 GDD1 TMEM16E"
"824" "ANO6_HUMAN" "ANO6 TMEM16F"
"825" "ANO7_HUMAN" "ANO7 NGEP PCANAP5 TMEM16G"
"826" "ANO8_HUMAN" "ANO8 KIAA1623 TMEM16H"
"827" "ANO9_HUMAN" "ANO9 PIG5 TMEM16J TP53I5"
"828" "ANPRA_HUMAN" "NPR1 ANPRA"
"829" "ANPRB_HUMAN" "NPR2 ANPRB"
"830" "ANPRC_HUMAN" "NPR3 ANPRC C5orf23 NPRC"
"831" "ANR10_HUMAN" "ANKRD10"
"832" "ANR11_HUMAN" "ANKRD11 ANCO1"
"833" "ANR12_HUMAN" "ANKRD12 ANCO2 KIAA0874"
"834" "ANR16_HUMAN" "ANKRD16"
"835" "ANR17_HUMAN" "ANKRD17 GTAR KIAA0697"
"836" "ANR19_HUMAN" "ANKRD19P ANKRD19"
"837" "ANR22_HUMAN" "ANKRD22"
"838" "ANR23_HUMAN" "ANKRD23 DARP"
"839" "ANR24_HUMAN" "ANKRD24 KIAA1981"
"840" "ANR26_HUMAN" "ANKRD26 KIAA1074"
"841" "ANR27_HUMAN" "ANKRD27 PP12899"
"842" "ANR28_HUMAN" "ANKRD28 KIAA0379"
"843" "ANR29_HUMAN" "ANKRD29"
"844" "ANR31_HUMAN" "ANKRD31"
"845" "ANR32_HUMAN" "ANKRD32 BRCTD1"
"846" "ANR33_HUMAN" "ANKRD33 C12orf7"
"847" "ANR35_HUMAN" "ANKRD35"
"848" "ANR37_HUMAN" "ANKRD37 LPR2BP"
"849" "ANR39_HUMAN" "ANKRD39 HSPC200"
"850" "ANR40_HUMAN" "ANKRD40"
"851" "ANR42_HUMAN" "ANKRD42"
"852" "ANR44_HUMAN" "ANKRD44"
"853" "ANR45_HUMAN" "ANKRD45"
"854" "ANR46_HUMAN" "ANKRD46"
"855" "ANR49_HUMAN" "ANKRD49 FGIF"
"856" "ANR50_HUMAN" "ANKRD50 KIAA1223"
"857" "ANR52_HUMAN" "ANKRD52"
"858" "ANR53_HUMAN" "ANKRD53"
"859" "ANR54_HUMAN" "ANKRD54 LIAR"
"860" "ANR55_HUMAN" "ANKRD55"
"861" "ANR60_HUMAN" "ANKRD60 C20orf86"
"862" "ANR61_HUMAN" "ANKRD61"
"863" "ANR62_HUMAN" "ANKRD62"
"864" "ANR63_HUMAN" "ANKRD63"
"865" "ANR65_HUMAN" "ANKRD65"
"866" "ANR66_HUMAN" "ANKRD66"
"867" "ANRA2_HUMAN" "ANKRA2 ANKRA"
"868" "ANRE_HUMAN" "KAP FKSG22"
"869" "ANS1A_HUMAN" "ANKS1A ANKS1 KIAA0229 ODIN"
"870" "ANS1B_HUMAN" "ANKS1B"
"871" "ANS4B_HUMAN" "ANKS4B HARP"
"872" "ANT3_HUMAN" "SERPINC1 AT3 PRO0309"
"873" "ANTR1_HUMAN" "ANTXR1 ATR TEM8"
"874" "ANTR2_HUMAN" "ANTXR2 CMG2"
"875" "ANTRL_HUMAN" "ANTXRL"
"876" "ANX10_HUMAN" "ANXA10 ANX14"
"877" "ANX11_HUMAN" "ANXA11 ANX11"
"878" "ANX13_HUMAN" "ANXA13 ANX13"
"879" "ANXA1_HUMAN" "ANXA1 ANX1 LPC1"
"880" "ANXA2_HUMAN" "ANXA2 ANX2 ANX2L4 CAL1H LPC2D"
"881" "ANXA3_HUMAN" "ANXA3 ANX3"
"882" "ANXA4_HUMAN" "ANXA4 ANX4"
"883" "ANXA5_HUMAN" "ANXA5 ANX5 ENX2 PP4"
"884" "ANXA6_HUMAN" "ANXA6 ANX6"
"885" "ANXA7_HUMAN" "ANXA7 ANX7 SNX OK/SW-cl.95"
"886" "ANXA8_HUMAN" "ANXA8 ANX8"
"887" "ANXA9_HUMAN" "ANXA9 ANX31"
"888" "AOAH_HUMAN" "AOAH"
"889" "AOC2_HUMAN" "AOC2"
"890" "AOC3_HUMAN" "AOC3 VAP1"
"891" "AOFA_HUMAN" "MAOA"
"892" "AOFB_HUMAN" "MAOB"
"893" "AP180_HUMAN" "SNAP91 KIAA0656"
"894" "AP1AR_HUMAN" "AP1AR C4orf16 PRO0971"
"895" "AP1B1_HUMAN" "AP1B1 ADTB1 BAM22 CLAPB2"
"896" "AP1G1_HUMAN" "AP1G1 ADTG CLAPG1"
"897" "AP1G2_HUMAN" "AP1G2"
"898" "AP1M1_HUMAN" "AP1M1 CLTNM"
"899" "AP1M2_HUMAN" "AP1M2"
"900" "AP1S1_HUMAN" "AP1S1 AP19 CLAPS1"
"901" "AP1S2_HUMAN" "AP1S2 DC22"
"902" "AP1S3_HUMAN" "AP1S3"
"903" "AP2A1_HUMAN" "AP2A1 ADTAA CLAPA1"
"904" "AP2A2_HUMAN" "AP2A2 ADTAB CLAPA2 HIP9 HYPJ KIAA0899"
"905" "AP2A_HUMAN" "TFAP2A AP2TF TFAP2"
"906" "AP2B1_HUMAN" "AP2B1 ADTB2 CLAPB1"
"907" "AP2B_HUMAN" "TFAP2B"
"908" "AP2C_HUMAN" "TFAP2C"
"909" "AP2D_HUMAN" "TFAP2D TFAP2BL1"
"910" "AP2E_HUMAN" "TFAP2E"
"911" "AP2M1_HUMAN" "AP2M1 CLAPM1 KIAA0109"
"912" "AP2S1_HUMAN" "AP2S1 AP17 CLAPS2"
"913" "AP3B1_HUMAN" "AP3B1 ADTB3A"
"914" "AP3B2_HUMAN" "AP3B2"
"915" "AP3D1_HUMAN" "AP3D1 PRO0039"
"916" "AP3M1_HUMAN" "AP3M1"
"917" "AP3M2_HUMAN" "AP3M2"
"918" "AP3S1_HUMAN" "AP3S1 CLAPS3"
"919" "AP3S2_HUMAN" "AP3S2"
"920" "AP4AT_HUMAN" "ENTHD2 C17orf56"
"921" "AP4A_HUMAN" "NUDT2 APAH1"
"922" "AP4B1_HUMAN" "AP4B1"
"923" "AP4E1_HUMAN" "AP4E1"
"924" "AP4M1_HUMAN" "AP4M1 MUARP2"
"925" "AP4S1_HUMAN" "AP4S1"
"926" "AP5B1_HUMAN" "AP5B1 PP1030"
"927" "AP5M1_HUMAN" "AP5M1 C14orf108 MUDENG"
"928" "AP5S1_HUMAN" "AP5S1 C20orf29"
"929" "AP5Z1_HUMAN" "AP5Z1 KIAA0415 SPG48"
"930" "APAF_HUMAN" "APAF1 KIAA0413"
"931" "APBA1_HUMAN" "APBA1 MINT1 X11"
"932" "APBA2_HUMAN" "APBA2 MINT2 X11L"
"933" "APBA3_HUMAN" "APBA3 MINT3 X11L2"
"934" "APBB1_HUMAN" "APBB1 FE65 RIR"
"935" "APBB2_HUMAN" "APBB2 FE65L FE65L1"
"936" "APBB3_HUMAN" "APBB3 FE65L2"
